Transaction,Percentile
HYD_GET_Home_Racing,753.3999999999995
HYD_GET_Register,183.99999999999994
HYDRA_GET_RacingScheduleTomorrow,906.1999999999997
HYD_GET_Home_Sports,888.5999999999992
HYD_GET_Betting_AustralianRules_AFL,3600.4999999999973
HYDRA_GET_RacingScheduleToday,383.59999999999997
